"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","mxf"
"remanei_genome_00008431",45.0902344879414,5.02126749884467,0.570868850375041,8.7958337463077,1.41989693175154e-18,1.81808541913403e-17,1
"remanei_genome_00008437",56.2149676825232,1.96023694281862,0.427138892674082,4.58922607245304,4.44892397436028e-06,1.75866860462967e-05,1
"remanei_genome_00008439",23.5051586374807,5.35492318973762,0.765888052624479,6.99178316124378,2.71414155612765e-12,1.75673557863647e-11,1
"remanei_genome_00010647",398.730269783856,4.2429743019513,0.418635613484101,10.1352445068853,3.8540815788507e-24,7.09391890607207e-23,1
"remanei_genome_00010649",2083.11911943816,5.94143953930637,0.615624293697146,9.65108037505297,4.86405500767416e-22,7.74304972843265e-21,1
"remanei_genome_00013180",510.074931587734,6.16794278141061,0.746667758635141,8.26062557285881,1.44910982782677e-16,1.42254281431661e-15,1
"remanei_genome_00013517",1147.36397616421,-1.71051088497505,0.220618311320437,-7.7532588964958,8.95637557522773e-15,7.22644549836867e-14,-1
"remanei_genome_00013520",61.9619327172866,-0.00364921516106031,0.268510018752465,-0.0135906108010981,0.98915659527559,0.992526805140243,0
"remanei_genome_00013523",53.3552917393364,1.02677386427791,0.356417402800366,2.88081854648668,0.00396643917370643,0.00981610366938273,1
"remanei_genome_00013557",33.2730135930531,0.403439201667338,0.301820320616726,1.33668667783193,0.181324932322355,0.284801027034312,0
"remanei_genome_00013561",17.7839598414078,1.25647660126389,0.370919736324778,3.38746224105938,0.00070542426515908,0.0020169654960131,1
"remanei_genome_00004457",804.303684198728,-1.15131802246845,0.239578938547952,-4.8055894622724,1.54296223355767e-06,6.26761900389977e-06,-1
"remanei_genome_00004739",2157.27856617307,-1.22152342891663,0.242739990710704,-5.03222985771815,4.84807487182902e-07,2.06921456486036e-06,-1
"remanei_genome_00007799",420.220973418815,-1.37893047235703,0.199568841446517,-6.90954791520688,4.86200632949128e-12,3.11274100877214e-11,-1
"remanei_genome_00007828",114.860361962228,-0.894285755599012,0.296523284666213,-3.01590398408571,0.00256214378321205,0.006589968071231,-1
"remanei_genome_00007866",495.475491153949,-0.446274679994794,0.191437890080757,-2.3311721614072,0.0197442834426268,0.0412880256893225,-1
"remanei_genome_00008357",902.605369742474,-0.671807020262633,0.228836742005409,-2.93574805503371,0.00332744454652031,0.00833985037404453,-1
"remanei_genome_00008386",2519.92108423626,-1.20675592484366,0.203719239622594,-5.92362276179348,3.14925433377541e-09,1.65617035945868e-08,-1
"remanei_genome_00009206",1192.06066734555,-0.880606998137854,0.261367564768513,-3.36922830848497,0.000753789635237769,0.00214484103939636,-1
"remanei_genome_00010128",20.3740915619417,-0.423384991302962,0.487076154939148,-0.869237771156868,0.384717091885597,0.496926243685563,0
"remanei_genome_00011995",156.50917914615,-0.468058503829101,0.33313547601533,-1.40500948571314,0.160018457596919,0.258718115605274,0
"remanei_genome_00004230",14.4962241723775,-3.50677313644689,0.706498450888983,-4.96359635613403,6.91996852150909e-07,2.89068188593536e-06,-1
"remanei_genome_00004239",10.3661333477108,-3.87368769131995,0.844676309400873,-4.58600252926183,4.51813128640891e-06,1.77411955179656e-05,-1
"remanei_genome_00004428",22.0803459153078,-4.26304335851869,0.671574044328998,-6.34783817885354,2.18361588975867e-10,1.24868908647365e-09,-1
"remanei_genome_00004472",58.7363142996647,-4.54579414247028,0.543399568678754,-8.36547248928285,5.98745000476168e-17,6.18703167158707e-16,-1
"remanei_genome_00004473",4.80221455308872,4.79677699249936,1.14020665453518,4.20693649999335,2.58855838340798e-05,8.86430748736803e-05,1
"remanei_genome_00019770",99.2123350726947,-5.76374128830706,0.683295209097481,-8.43521396252727,3.30597427765781e-17,3.60596083248231e-16,-1
"remanei_genome_00019781",7.79089697257055,-4.36239850207576,1.12419478282661,-3.88046499478248,0.000104256950063079,0.000331931586957586,-1
"remanei_genome_00007944",2.39575431850651,1.58291575513461,2.21554081414576,0.714460209908128,0.474942652205182,0.576786025049179,0
"remanei_genome_00010091",149.679637643885,-0.215070530435729,0.752324978461028,-0.285874504493633,0.774974241663039,0.83778734650741,0
"remanei_genome_00020044",16.497549306535,1.62626009220105,1.20360855549972,1.35115364939047,0.17664621871622,0.278940007570653,0
"remanei_genome_00000199",335.38634260926,5.82300504693385,0.516305012531453,11.2782268341412,1.68100049624186e-29,4.50049678312025e-28,1
"remanei_genome_00000669",9559.84202924861,6.08941956497859,0.793992841576914,7.66936330670773,1.72852200172547e-14,1.33960455133724e-13,1
"remanei_genome_00011893",7.67390413539921,5.42292037565553,1.2250255633577,4.4267813977626,9.56495784623374e-06,3.4992299201439e-05,1
"remanei_genome_00012691",1.30930300749739,2.7805203537457,2.29244453337466,1.21290627243773,0.225165657241093,0.330718265968702,0
"remanei_genome_00002285",10.0496227214672,0.69146207836589,0.684457560545415,1.01023367732967,0.312383347932332,0.421038425474013,0
"remanei_genome_00003886",9.17754679367991,1.19294553676102,0.833718043313698,1.43087407826695,0.15246630740664,0.248760817347675,0
"remanei_genome_00011861",2.30859731101385,-1.33444679452945,1.10152012934039,-1.21145929065185,0.225719427706992,0.330718265968702,0
"remanei_genome_00019817",3.41980456360396,4.16492197344342,1.6632592678833,2.50407260844173,0.012277283590762,0.0268822306132299,1
"remanei_genome_00020036",6.4362696919719,3.3606306083537,1.02209543035099,3.28798124769977,0.00100908560597604,0.00277734309308359,1
"remanei_genome_00013174",11825.4439707668,-1.64861744094458,0.222684445891547,-7.40337940687378,1.32761727223927e-13,9.26256613508896e-13,-1
"remanei_genome_00013179",300.411126696771,-1.85468753820949,0.198352719126841,-9.3504517930176,8.7274125071855e-21,1.22391570636482e-19,-1
"remanei_genome_00013182",6334.50414885897,-1.84124072418829,0.194884757177731,-9.44784369415361,3.45882353626626e-21,5.22371041759187e-20,-1
"remanei_genome_00013549",4997.23714869965,-1.55114351351516,0.221294102305551,-7.00942093510214,2.39306477337426e-12,1.56612794613049e-11,-1
"remanei_genome_00013551",102.018004671839,0.0461509467322452,0.385825426399847,0.119616136144477,0.904787236709422,0.939893619791622,0
"remanei_genome_00013588",2172.14077592411,-1.11830240323936,0.21587581457833,-5.18030426624555,2.21524265631041e-07,9.88468124671843e-07,-1
"remanei_genome_00013291",88.6177894637433,1.00821231397897,0.257086150081393,3.92169050592485,8.79298883078762e-05,0.00028202181248875,1
"remanei_genome_00020035",2.37386842310372,2.92630414893361,1.45308391436965,2.01385764441764,0.0440244815572498,0.0844639076130949,0
"remanei_genome_00010364",890.212099593426,-0.166449407785936,0.325181438226415,-0.511866263627391,0.608744610595386,0.700294093048208,0
"remanei_genome_00010365",2330.60999938862,0.145369808398225,0.449571657496822,0.323351808269302,0.746428822160647,0.815670827926941,0
"remanei_genome_00010366",1035.47033034777,-0.179060432689086,0.375320102761669,-0.47708724198765,0.633299999087218,0.715957196664821,0
"remanei_genome_00010367",211.413086243421,0.00556135233523042,0.300916031617492,0.0184814092666877,0.985254808289738,0.992165954194513,0
"remanei_genome_00010369",438.724488610257,0.119204412047744,0.417416186457427,0.285576879659173,0.775202213661355,0.83778734650741,0
"remanei_genome_00003899",228.016994094604,2.54985031666543,0.220810955479452,11.5476621670736,7.5855814447261e-31,2.48217081719093e-29,1
"remanei_genome_00003903",7.82646415656401,2.81022641050264,0.789040915865846,3.56157247868302,0.000368640310879382,0.0011078017505508,1
"remanei_genome_00016195",5220.67459835426,2.53903277625205,0.291570187198303,8.70813576878217,3.08913168806192e-18,3.79062200889265e-17,1
"remanei_genome_00020005",20.3411950368277,3.13162758413591,0.70465538360007,4.44419734386544,8.82206007992105e-06,3.28611292744625e-05,1
"remanei_genome_00004463",1.33617558993488,-3.21272104009609,2.01694174011337,-1.59286754604796,0.111189908207361,0.189828567925031,0
"remanei_genome_00004804",16.4037956295871,-4.43205312916005,0.677588710066004,-6.54091938563782,6.11417843650014e-11,3.63762737282685e-10,-1
"remanei_genome_00004805",151.991832411373,-5.49495093535367,0.6898435439177,-7.96550316923634,1.6455281678185e-15,1.51440014194546e-14,-1
"remanei_genome_00007598",9.38062635450567,-4.24773644031639,1.03419121264335,-4.10730277765498,4.00306332748971e-05,0.000135505994246634,-1
"remanei_genome_00007601",12.0892584397195,-6.82694750860885,0.951720524592161,-7.17326918165854,7.32276676315989e-13,4.84619058820357e-12,-1
"remanei_genome_00015743",809.759669479548,-0.691441445723223,0.232619795345885,-2.97241017126299,0.00295471657843556,0.00743729942178865,-1
"remanei_genome_00019354",575.824058375143,-2.29595223152584,0.191788514465394,-11.9712707401992,5.025301186496e-33,1.86190108727558e-31,-1
"remanei_genome_00017350",2.64394900827245,0.937044536369386,1.66684383379617,0.562166963317316,0.574002267881153,0.669479872835642,0
"remanei_genome_00004244",8.20445894804759,-0.285982519059719,0.616356112792032,-0.463989101631923,0.642655553845225,0.723755489894527,0
"remanei_genome_00004246",6.16818630642384,1.6357017436675,0.608941428598356,2.68613969562313,0.00722828606505865,0.0168946844933315,1
"remanei_genome_00019838",15.7413519330536,-0.539928144492531,0.507259555022494,-1.06440211750883,0.287146574945562,0.397017212776845,0
"remanei_genome_00004411",5.91202698077249,0.153670954722515,0.665487807742965,0.230914755964798,0.817381026903879,0.873752132207595,0
"remanei_genome_00013964",4.11929591328316,2.31000936402188,1.13423609523448,2.03662127640572,0.041688008973837,0.080242605508464,0
"remanei_genome_00007559",103.00611525886,-3.25461024803265,0.439757447604248,-7.40092127094931,1.3524290112354e-13,9.26256613508896e-13,-1
"remanei_genome_00007613",2.22070717245011,-3.45865796470962,1.75168706355606,-1.97447251661965,0.0483280394976247,0.0918232750454869,0
"remanei_genome_00019955",176.601367102037,-5.12350028816742,0.741949751402674,-6.90545455198458,5.00429283452713e-12,3.16938546186718e-11,-1
"remanei_genome_00000707",3.65401693313508,1.65243450147442,0.913168330227444,1.80956177166465,0.0703637727278489,0.128708888623301,0
"remanei_genome_00019819",1.46783859728764,2.33200793746097,2.17476660785447,1.07230262274517,0.28358412913983,0.394872463506761,0
"remanei_genome_00020034",1.53326960910689,1.99804630969962,1.33805480600925,1.4932469886333,0.13537254634088,0.224604027590925,0
"remanei_genome_00007917",14.982610159335,-0.822387639830471,0.598943299017641,-1.37306426364451,0.169732369450382,0.270097064021025,0
"remanei_genome_00007967",9.95980932197979,-1.89035391407071,0.615154923367844,-3.0729720957469,0.00211938304653331,0.00558945622896854,-1
"remanei_genome_00000452",7.02305405755089,-3.40688783649667,0.962133787581056,-3.54097099641629,0.000398657398446214,0.00118590508931727,-1
"remanei_genome_00000455",6.5372777891376,-0.73188234760973,1.01255364002937,-0.72280847026386,0.469797562717426,0.573164899096777,0
"remanei_genome_00000701",18.2042030027088,-1.50106956184992,0.578960371034437,-2.59269828635756,0.00952262699327736,0.0214897597664382,-1
"remanei_genome_00003306",2228.83844683078,-0.273028120356838,0.235663930612979,-1.15854861474419,0.246640224636536,0.353457645525352,0
"remanei_genome_00003307",8315.31157713673,-0.903715919149854,0.208569524131507,-4.33292410726336,1.47141843578508e-05,5.22087625709283e-05,-1
"remanei_genome_00003355",7522.74370245359,-0.6753340415567,0.196979118001442,-3.42845499771076,0.000607027165242661,0.00176127586368437,-1
"remanei_genome_00011108",363.375722335102,-0.485733466576348,0.366512730447343,-1.32528402487818,0.185076965477821,0.289152076038293,0
"remanei_genome_00011110",13.3590529836685,-1.78888532553244,0.734283572428784,-2.43623225781201,0.0148411518481194,0.0320199210203016,-1
"remanei_genome_00013925",2.08198358578214,-1.18941188089717,1.02378473426717,-1.16177926969048,0.245325136749252,0.352430501330024,0
"remanei_genome_00013927",9.01627708219952,0.844622892917992,0.894810314561289,0.943912781483858,0.34521421994644,0.454461227087749,0
"remanei_genome_00013928",3.03672837301699,2.36180988741176,1.10651140753485,2.1344650143947,0.0328047345562627,0.0648388880994589,0
"remanei_genome_00019748",2.96823264802765,-3.02425221502653,1.34228118030591,-2.25306907330497,0.0242547940979354,0.0496044226516804,-1
"remanei_genome_00007842",8.79906120695387,-4.49188768347447,1.02794390072041,-4.36977901257687,1.24372335827801e-05,4.46678693918139e-05,-1
"remanei_genome_00010261",1.50599303069812,1.458134463466,1.62389497066808,0.897924120588975,0.369226004296783,0.480075312430034,0
"remanei_genome_00016996",28.5404927060862,0.186788094350657,0.493055735216036,0.37883768712033,0.704808399392956,0.781793120983901,0
"remanei_genome_00017022",2.72298717336509,-2.93697632279948,1.57429946982219,-1.86557664478614,0.062100619728206,0.115037838989367,0
"remanei_genome_00017025",3.09620395739744,-1.00544616806885,1.09692571567341,-0.916603698593758,0.359350345553254,0.469306770578419,0
"remanei_genome_00004243",7.84324422071482,2.66943260642229,0.961694780043979,2.77575865213724,0.0055073073710523,0.0132400164961216,1
"remanei_genome_00019839",4.67750481014834,-2.51662326081589,1.1863208237024,-2.12136819192109,0.0338908298532857,0.0663179361580906,0
"remanei_genome_00004245",4.24918878262639,1.72394900155058,1.17888359132845,1.46235727957493,0.143643329693633,0.236329388797626,0
"remanei_genome_00019837",2.12196562112167,0.0783021189361997,1.24371525425524,0.0629582363553853,0.949799760870574,0.971236213806889,0
"remanei_genome_00004331",3.2416097736275,3.40621938275902,1.12718904421224,3.02187055512017,0.00251217951148286,0.00651838648574186,1
"remanei_genome_00004430",7.10581751420519,4.23428289525485,0.953020859642646,4.44301176874825,8.87083116237613e-06,3.28611292744625e-05,1
"remanei_genome_00004543",1.51310181274138,-0.126816874178743,1.33771741240561,-0.0948009445064251,0.924472936645072,0.956967591711683,0
"remanei_genome_00005568",9.41249610695564,-4.73216623767979,0.981084046109898,-4.82340555474664,1.41127607451665e-06,5.77251116590492e-06,-1
"remanei_genome_00007200",782.566152406815,-4.94318528526965,0.642865396844111,-7.68930060559525,1.47941499592851e-14,1.16183391013586e-13,-1
"remanei_genome_00007403",69.9662798693916,1.20617586022804,0.471565477474995,2.55781204910615,0.0105333005777393,0.0235897872254315,1
"remanei_genome_00007420",3.39673214427298,0.802485601757084,1.09519616282759,0.732732298554822,0.463721720511307,0.569025194544083,0
"remanei_genome_00007422",14.1425989794383,1.4314273430236,0.807012692149923,1.7737358494452,0.0761068536350649,0.137085433611784,0
"remanei_genome_00007489",16.4808877063993,-1.49495217942924,0.70290929614375,-2.12680666997966,0.0334361498872852,0.0656463076120365,0
"remanei_genome_00007494",60.1492715380889,0.390776491992764,0.412872044553971,0.946483292214477,0.34390214008246,0.454166727597688,0
"remanei_genome_00000706",1.5946319192885,-1.59828464402258,1.57906181813439,-1.01217357399655,0.311455069009749,0.421038425474013,0
"remanei_genome_00000502",3.61788064495133,-2.44551110452257,1.12972154794003,-2.16470254018062,0.0304104724339923,0.0610971264355469,0
"remanei_genome_00014270",6.41251375019092,-5.51955958676416,1.36327953508352,-4.0487364804651,5.1494885759271e-05,0.000170689022019338,-1
"remanei_genome_00014293",5.54988242400027,1.81246339325754,1.37550687268551,1.31766945643749,0.187614323458918,0.292340837347362,0
"remanei_genome_00014297",6.02201486021762,1.40597298532851,1.34967615634755,1.04171136069656,0.297545520257029,0.407568166119511,0
"remanei_genome_00014515",716.753590961972,-1.19512208013482,0.213656921852323,-5.59365018354458,2.22344720746355e-08,1.10983932643731e-07,-1
"remanei_genome_00017645",1042.4152367023,-2.17238644757199,0.268145140433434,-8.10153204365558,5.42713459275276e-16,5.15577786311512e-15,-1
"remanei_genome_00014529",17.9485003867757,-0.537716079610276,0.731866145012504,-0.734719160429383,0.462510548742535,0.569025194544083,0
"remanei_genome_00014530",8.31701111131841,1.5692354365726,0.809671786998683,1.93811302526606,0.0526094346821204,0.0993171699607979,0
"remanei_genome_00000825",1947.21993142262,-1.83670056918842,0.243092459689955,-7.55556372061473,4.17049582290811e-14,3.07052754961609e-13,-1
"remanei_genome_00019907",8.44062275245195,-1.65694550131615,0.718487732032526,-2.30615698423802,0.0211018621756276,0.043764073314946,-1
"remanei_genome_00002433",80.119172371004,-0.600106824641672,0.290651554638529,-2.06469504485534,0.0389518637334877,0.075669709972473,0
"remanei_genome_00010816",2.22798183932751,2.32369968743943,1.39347195264073,1.66756114684321,0.095402876498,0.165758980110094,0
"remanei_genome_00010946",1305.82748668071,-0.354455566068228,0.323169561995945,-1.0968098724368,0.272724513622587,0.382463663151675,0
"remanei_genome_00011270",12.1543736666196,-2.85131212851407,0.774849780242924,-3.67982569165878,0.000233393432346953,0.000719731579331704,-1
"remanei_genome_00011271",2.4307502304973,-4.1410681452703,1.30079255421866,-3.1834961937937,0.00145508026335946,0.00396778831073482,-1
"remanei_genome_00011286",3.91907495780062,0.663798760823342,1.0062883173783,0.659650668063751,0.509478031130685,0.609923903121898,0
"remanei_genome_00011287",4.06013091304317,-1.68225088776104,1.1211757679831,-1.50043457573763,0.133501868814219,0.222125990767161,0
"remanei_genome_00011402",1.84028642759746,-0.279395492513821,1.52661009364412,-0.183016929913574,0.854784734824795,0.900658691971028,0
"remanei_genome_00011527",15.8987149646852,-0.522247019138381,0.420470755138422,-1.24205313391285,0.214216958530749,0.321052897136415,0
"remanei_genome_00011530",48.5982628338659,-1.04011579579299,0.344761658248666,-3.01691261457731,0.00255363415530607,0.006589968071231,-1
"remanei_genome_00013532",2.79464359474547,1.45770727519317,1.16976802119731,1.24615073140839,0.21270906291567,0.320423626745088,0
"remanei_genome_00013572",13.894624105535,0.191740247821669,0.503915645829584,0.380500683811894,0.703573789042853,0.781793120983901,0
"remanei_genome_00013744",356.803282953352,3.69106552740921,0.441018482125076,8.36941234213943,5.79062855912827e-17,6.09050039522598e-16,1
"remanei_genome_00013745",376.076156006386,4.2175879958448,0.54229608773566,7.77727903856952,7.41010406867443e-15,6.1472553471116e-14,1
"remanei_genome_00013818",1591.5790159632,4.96478239323859,0.629450216163782,7.88749017117941,3.0832442643178e-15,2.63192879954085e-14,1
"remanei_genome_00013819",14.6844397783577,-0.023536304088992,0.503808044476125,-0.046716808806548,0.962738933481929,0.979366548913396,0
"remanei_genome_00008417",10.096806891671,0.168696923150766,0.663159185390168,0.254383754108018,0.799199100593258,0.859729381208806,0
"remanei_genome_00008376",7.97843727534833,5.40114228358292,1.00171901413284,5.3918735767021,6.97268191760992e-08,3.25945210275575e-07,1
"remanei_genome_00008392",46.4104526992305,-0.349867843578662,0.363934955669386,-0.961347180666253,0.336377632607333,0.447237981051285,0
"remanei_genome_00010268",7.80633340334753,-0.429254755818616,0.848116892964025,-0.506126878711782,0.612767582554185,0.702179194794582,0
"remanei_genome_00010272",3.78616609151547,-1.44120580323202,1.17114652033196,-1.23059393356137,0.218474775287016,0.324953643040536,0
"remanei_genome_00010254",2.51352047884922,-4.07622735346372,1.2115792949121,-3.3643917245709,0.000767125777662051,0.00216895309162284,-1
"remanei_genome_00019364",22.9317086182087,-0.95693864294444,0.372679892216473,-2.56772276404062,0.0102368991201248,0.0230134869532576,-1
"remanei_genome_00019365",51.6625480250863,-0.168925602384044,0.349949264694525,-0.482714551583644,0.629298429603539,0.714174903731184,0
"remanei_genome_00003315",59.8808787651705,0.0249536699520832,0.38133611885424,0.0654374676782751,0.947825693100264,0.971236213806889,0
"remanei_genome_00003364",207.236697386245,0.128047171814346,0.286074152997187,0.447601331587637,0.654440941974439,0.735621593173559,0
"remanei_genome_00004372",42.7078608435827,2.77397325578782,0.417260406613617,6.64806248524921,2.96976237574861e-11,1.8032887003257e-10,1
"remanei_genome_00019338",13.8383103237093,-2.12974557140961,0.474694034808422,-4.48656485070248,7.23806929788714e-06,2.7683265041919e-05,-1
"remanei_genome_00014363",1524.74182455355,6.20219714478857,0.832063979105058,7.45399067924976,9.05583985818893e-14,6.42637310418467e-13,1
"remanei_genome_00003877",135.677985466398,-0.805854205006059,0.226687418833131,-3.55491367431937,0.000378103207355738,0.00113047101082502,-1
"remanei_genome_00003885",7.80753543537123,1.55074026824096,0.557437263325386,2.78190994801824,0.00540400325071598,0.0130449094863595,1
"remanei_genome_00003896",7.29791794495486,0.169312369889122,0.744035848118014,0.22755942515053,0.819988766393146,0.874951781531817,0
"remanei_genome_00003893",51.2761246959054,2.09964102175814,0.356119890369625,5.89588247817014,3.72684162738893e-09,1.94257497215228e-08,1
"remanei_genome_00003914",17.0731138835554,-1.85773944792987,0.617276708578726,-3.00957321426771,0.00261615017052941,0.00669961934974707,-1
"remanei_genome_00003919",11.3895533497501,3.60478983971487,1.01852879368463,3.53921250146907,0.000401322651256682,0.00118783437985018,1
"remanei_genome_00004009",15.4388183096997,2.00263519449841,0.794078396499934,2.52196156365095,0.0116702459167655,0.0256727055310573,1
"remanei_genome_00004045",7.05177915546348,-2.54133513894323,1.19416249934658,-2.12813175789207,0.0333261608871065,0.0656463076120365,0
"remanei_genome_00004105",15.3715010570556,0.843248591778914,0.736411440136888,1.14507807160379,0.252176818248957,0.359641999875632,0
"remanei_genome_00004129",2.82674994867863,-0.248517329267933,1.27818385113227,-0.194430033713683,0.84583917510616,0.89843437488694,0
"remanei_genome_00004142",17.5676857218563,-0.236303663364438,0.57075526719438,-0.414019242478512,0.678860014556031,0.761616282997148,0
"remanei_genome_00004154",43.359120218257,2.92430343051563,0.557871647426239,5.24189290494866,1.58937614181785e-07,7.14612631702835e-07,1
"remanei_genome_00004160",7.16682898024437,0.063564853002885,0.707517406562153,0.0898421048207823,0.928412688650591,0.959359778272277,0
"remanei_genome_00004161",15.4198272806434,0.0227414156532074,0.527267840616061,0.0431306707927346,0.96559737028391,0.980580777753832,0
"remanei_genome_00004170",7.0267683858017,4.39887498898287,1.11492472537659,3.94544572280166,7.96516738159903e-05,0.000257773823503397,1
"remanei_genome_00004192",19.5071534442144,0.702712858957522,0.530124336990272,1.32556234438718,0.184984705991786,0.289152076038293,0
"remanei_genome_00004196",2.7959779743003,1.53199516390686,1.33775019868644,1.14520271827368,0.252125192607351,0.359641999875632,0
"remanei_genome_00004202",38.2821308640385,0.49610058904489,0.370026888493279,1.34071497091731,0.180013011987146,0.283496427969062,0
"remanei_genome_00004224",4.07240752220737,1.03082739732243,1.24842407960294,0.825702911506069,0.408972640281291,0.519679358875813,0
"remanei_genome_00004218",66.6770687969934,0.472405317691661,0.307890639060223,1.53432828985509,0.124948909419077,0.210873660882053,0
"remanei_genome_00004256",15.2264363800688,0.187733668039387,0.45810509840168,0.409804799585042,0.68194914513928,0.762405143478635,0
"remanei_genome_00004284",3.71673242235881,1.01435033442743,0.779916459726646,1.30058844351477,0.193399364830737,0.299429051394347,0
"remanei_genome_00004275",8.63331010628209,2.28300256652147,0.804419726910921,2.83807381910997,0.0045386684638835,0.0111386488551141,1
"remanei_genome_00004264",2.71689740015855,1.02029849400021,1.24367581050782,0.820389433789499,0.411994137042155,0.521859240253396,0
"remanei_genome_00004311",21.5108702749018,0.690082189104294,0.568701430609494,1.2134349448791,0.2249635726805,0.330718265968702,0
"remanei_genome_00004324",52.1071898852601,-0.972971900294716,0.469976423476296,-2.07025682926367,0.0384283000014379,0.0749479096054533,0
"remanei_genome_00004342",20.0538547329747,0.879990335175205,0.609963677388039,1.44269301238307,0.149106968516748,0.243955567934346,0
"remanei_genome_00004374",40.7526795464963,-1.87745623874552,0.463760181781381,-4.04833427383502,5.15834395915826e-05,0.000170689022019338,-1
"remanei_genome_00004388",2.43018570377888,3.22692618657751,1.80856055044874,1.78425111936498,0.0743828691188854,0.135220709601924,0
"remanei_genome_00004383",35.8127026933366,-1.94194942696115,0.436587368617063,-4.44802018233484,8.66653884702016e-06,3.2721739621121e-05,-1
"remanei_genome_00004402",1.65940931726403,1.75821219369869,1.29946197926119,1.35303088644296,0.176045763332402,0.278739125276304,0
"remanei_genome_00004405",5.63515898045953,-1.2099241602331,0.679505320712809,-1.78059556467325,0.0749785448820758,0.135467370967922,0
"remanei_genome_00004410",1.97368677047903,-1.88292765058116,1.67221953412427,-1.12600505624833,0.260163379138859,0.36704208108604,0
"remanei_genome_00004498",33.8080197174606,0.697753773896754,0.561495788013555,1.24266964916202,0.213989592588533,0.321052897136415,0
"remanei_genome_00004513",21.4921215647854,2.27732278947134,0.519012319429712,4.38780102941227,1.14502451892746e-05,4.16308297313751e-05,1
"remanei_genome_00004512",20.9851793854044,1.19108840471991,0.526597122520253,2.26185893120617,0.0237061204604224,0.0489926489515397,1
"remanei_genome_00004541",6.20767380037716,1.52777121786226,1.25480968694108,1.21753221525297,0.223401787046089,0.330116801163452,0
"remanei_genome_00004552",15.3329020938009,0.480392287348473,0.590922909110908,0.812952552594827,0.416245262200288,0.524985994509571,0
"remanei_genome_00004553",7.81123828059901,0.596700796116301,0.546010777761628,1.09283702889983,0.274465360451983,0.383990729943511,0
"remanei_genome_00004579",28.7547162802628,-0.342922320591197,0.602546995125098,-0.569121285751332,0.569273834028089,0.666604946804263,0
"remanei_genome_00004584",10.5608680914848,0.760627794232337,0.592812408682923,1.28308345623577,0.199462839136987,0.305152239614767,0
"remanei_genome_00004576",6.23067297236751,0.560460773573018,0.953956341415285,0.58751197433367,0.556859910757276,0.655980974872071,0
"remanei_genome_00004577",8.68727472342549,-1.63752732982721,0.943036836575953,-1.73644047222255,0.0824859813089862,0.145461805362254,0
"remanei_genome_00004592",3.12510296965202,1.67647429799382,1.03501204091331,1.61976308653807,0.105283178565601,0.181321029751868,0
"remanei_genome_00004621",20.9568094532202,2.75817321972206,0.505279469972954,5.45870826667407,4.79611053577838e-08,2.27815250449473e-07,1
"remanei_genome_00004622",2.40675434090478,1.33861068545846,1.37174617642036,0.975844298652708,0.329141628590764,0.440433551961295,0
